StreetName,buldingNr,apartmentNr,postalCode,city,district
Żułowska,39,,31-436,Kraków, 
Imbramowska,24a,,31-212,Kraków, 
Wrocławska,1,,30-006,Kraków, 
Bolesława Chrobrego,32b,,31-428,Kraków, 
Prądnicka,74,,31-202,Kraków, 
Józefa Mackiewicza,9A,,31-214,Kraków, 
Gdyńska,11,,31-323,Kraków, 
Prądnicka,44B,,31-202,Kraków, 
Kątowa,13,,31-404,Kraków, 
Białoprądnicka,4a,,31-221,Kraków, 
Plac Nowowiejski,3,,30-052,Kraków, 
Heleny Modrzejewskiej,1,,31-327,Kraków, 
Jabłonna,20,,31-231,Kraków, 
Henryka Wieniawskiego,65,,31-436,Kraków, 
Rakowicka,26d,,31-510,Kraków, 
Bolesława Chrobrego,43,,31-428,Kraków, 
Księdza Kazimierza Siemaszki,17E,,31-201,Kraków, 
Jabłonna,13,,31-231,Kraków, 
Długa,53A,,31-147,Kraków, 
Księdza Kazimierza Siemaszki,13b,,31-201,Kraków, 
Rakowicka,26b,,31-510,Kraków, 
Bronowicka,16,,30-084,Kraków, 
Królewska,58,,30-045,Kraków, 
Józefa Mackiewicza,8a,,31-214,Kraków, 
Chlebowa,16,,31-423,Kraków, 
Radomska,28a,,31-435,Kraków, 
Kazimierza Wielkiego,95a,,30-074,Kraków, 
Grażyny,6,,31-217,Kraków, 
Dobrego Pasterza,35,,31-416,Kraków, 
Krowoderskich Zuchów,17a,,31-271,Kraków, 
Mazowiecka,5b,,30-019,Kraków, 
Jerzego Samuela Bandtkiego,12A,,30-129,Kraków, 
Rusznikarska - Deptak,8,,31-261,Kraków, 
Siewna,23e,,31-231,Kraków, 
Stanisława Fiszera,15,,31-321,Kraków, 
Rakowicka,29,,31-510,Kraków, 
Dominikanów,30,,31-409,Kraków, 
Litawora,17a,,31-213,Kraków, 
Zakątek,6f,,30-076,Kraków, 
Kręta,2,,31-231,Kraków, 
Cieszyńska,13,,30-015,Kraków, 
Zarzecze,10/2,,30-134,Kraków, 
Żabiniec,16A,,31-215,Kraków, 
Turystyczna,23,,31-213,Kraków, 
Walerego Eliasza Radzikowskiego,5A,,31-315,Kraków, 
Józefa Brodowicza,24a,,31-518,Kraków, 
Dukatów,23,,31-431,Kraków, 
Papiernicza,4,,31-221,Kraków, 
Aleja Juliusza Słowackiego,13D,,31-159,Kraków, 
Aleja Artura Grottgera,66,,30-043,Kraków, 
Partyzantów,11,,31-435,Kraków, 
Prądnicka,72A,,31-202,Kraków, 
Mariana Raciborskiego,10a,,31-463,Kraków, 
Warszawska,34,,31-155,Kraków, 
Księdza Kazimierza Siemaszki,21,,31-201,Kraków, 
Białoprądnicka,4b,,31-221,Kraków, 
Stańczyka,8,,30-126,Kraków, 
Bratysławska,3,,31-201,Kraków, 
Księdza Ignacego Jana Skorupki,16,,31-519,Kraków, 
Juliusza Lea,159a,,30-133,Kraków, 
Imbramowska,26a,,31-212,Kraków, 
Złoty Róg,23A,,30-095,Kraków, 
Jabłonna,19,,31-231,Kraków, 
Jabłonna,36,,31-231,Kraków, 
Wrocławska,77,,30-011,Kraków, 
Żabiniec,12,,30-016,Kraków, 
Jurka Bitschana,3,,31-410,Kraków, 
Księdza Kazimierza Siemaszki,15B,,31-201,Kraków, 
Kątowa,2,,31-404,Kraków, 
Jerzego Samuela Bandtkiego,33A,,30-129,Kraków, 
Stefana Jaracza,7,,31-216,Kraków, 
Turystyczna,8,,31-213,Kraków, 
Walerego Eliasza Radzikowskiego,102,,31-315,Kraków, 
Jabłonna,5,,31-231,Kraków, 
Żułowska,37,,31-436,Kraków, 
Turystyczna,29,,31-213,Kraków, 
Niska,19,,31-306,Kraków, 
Jabłonna,9,,31-231,Kraków, 
Aleja 29 Listopada,40A,,31-425,Kraków, 
Rakowicka,26c,,31-510,Kraków, 
Bydgoska,6,,30-056,Kraków, 
Krowoderskich Zuchów,21C,,31-271,Kraków, 
Papiernicza,6,,31-221,Kraków, 
Gnieźnieńska,1a,,31-317,Kraków, 
Batalionu Skała AK,5,,31-272,Kraków, 
Profesora Henryka Wereszyckiego,1,,31-463,Kraków, 
Jana Pawła Woronicza,14A,,31-409,Kraków, 
Litawora,11,,31-213,Kraków, 
Zygmunta Wróblewskiego,6,,31-148,Kraków, 
Północna,3,,31-331,Kraków, 
Żułowska,35,,31-436,Kraków, 
Legnicka,32,,31-216,Kraków, 
,1,,31-145,Kraków, 
Kamienna,37,,31-403,Kraków, 
Prądnicka,55,,31-202,Kraków, 
Gabriela Narutowicza,2A,,31-214,Kraków, 
Józefa Chełmońskiego,74,,31-340,Kraków, 
Prądnicka,53a,,31-202,Kraków, 
Lubelska,18,,30-003,Kraków, 
Litawora,2,,31-213,Kraków, 
Pędzichów,10A,,31-148,Kraków, 
Niska,19A,,31-306,Kraków, 
Jabłonna,30,,31-231,Kraków, 
Jabłonna,7,,31-231,Kraków, 
Rakowicka,26a,,31-510,Kraków, 
Domki,15A,,31-519,Kraków, 
Księdza Kazimierza Siemaszki,18,,31-201,Kraków, 
Jabłonna,1,,31-231,Kraków, 
Kościelna,1,,30-034,Kraków, 
Księdza Kazimierza Siemaszki,17B,,31-201,Kraków, 
Bolesława Chrobrego,24,,31-428,Kraków, 
Juliusza Lea,122a,,30-133,Kraków, 
Zygmunta Wróblewskiego,5,,31-148,Kraków, 
Białoprądnicka,5c,,31-221,Kraków, 
Czerwonego Prądnika,13,,31-431,Kraków, 
Bohaterów Wietnamu,1,,31-477,Kraków, 
Józefa Mehoffera,17,,31-322,Kraków, 
Krowoderskich Zuchów,21b,,31-271,Kraków, 
Krowoderskich Zuchów,17b,,31-271,Kraków, 
Żelazna,11,,31-404,Kraków, 
Jerzego Samuela Bandtkiego,33,,30-129,Kraków, 
Składowa,28,,30-010,Kraków, 
Turystyczna,31,,31-213,Kraków, 
Walerego Eliasza Radzikowskiego,53,,31-315,Kraków, 
Mazowiecka,72,,30-023,Kraków, 
Gdańska,1,,31-411,Kraków, 
Litawora,10,,31-213,Kraków, 
Henryka Sienkiewicza,2a,,30-033,Kraków, 
Chocimska,44,,30-057,Kraków, 
Zawodzie,1a,,31-232,Kraków, 
Biała,8a,,31-215,Kraków, 
Kamienna,41,,31-403,Kraków, 
Leopolda Staffa,28,,30-069,Kraków, 
Księdza Kazimierza Siemaszki,33A,,31-207,Kraków, 
Jazowa,5,,31-214,Kraków, 
Bronowicka,42,,30-091,Kraków, 
Filipa Eisenberga,4,,31-523,Kraków, 
Dukatów,10B,,31-431,Kraków, 
Turystyczna,14,,31-213,Kraków, 
Aleja Juliusza Słowackiego,11c,,31-159,Kraków, 
Heleny Modrzejewskiej,14a,,31-327,Kraków, 
Brogi,40a,,31-431,Kraków, 
Prądnicka,61a,,31-202,Kraków, 
Bolesława Chrobrego,21a,,31-519,Kraków, 
Józefa Narzymskiego,2a,,31-463,Kraków, 
Księdza Kazimierza Siemaszki,15a,,31-201,Kraków, 
Litawora,14,,31-213,Kraków, 
Łobzowska,50a,,30-038,Kraków, 
Grażyny,4a,,31-217,Kraków, 
Oboźna,11B,,30-011,Kraków, 
Juliusza Lea,159,,30-133,Kraków, 
Żabiniec,32A,,31-215,Kraków, 
Litawora,3,,31-213,Kraków, 
Piastowska,30,,30-070,Kraków, 
Żmujdzka,6b,,31-426,Kraków, 
Jabłonna,22,,31-231,Kraków, 
Walerego Eliasza Radzikowskiego,8,,31-305,Kraków, 
Żabiniec,12B,,30-016,Kraków, 
Dobrego Pasterza,23,,31-416,Kraków, 
Pielęgniarek,7,,31-201,Kraków, 
Lotnicza,2a,,31-462,Kraków, 
Cicha,3A,,30-129,Kraków, 
Lekarska,5,,31-203,Kraków, 
Papiernicza,7,,31-221,Kraków, 
Słowicza,24,,31-320,Kraków, 
Farmaceutów,2,,31-463,Kraków, 
Środkowa,18,,31-436,Kraków, 
Bursztynowa,5,,31-213,Kraków, 
Niska,19C,,31-306,Kraków, 
Jabłonna,8,,31-231,Kraków, 
Prądnicka,81a,,31-202,Kraków, 
Stokrotek,1,,31-463,Kraków, 
Juliusza Lea,64,,30-058,Kraków, 
Józefa Wybickiego,3B,,31-261,Kraków, 
Papiernicza,10,,31-221,Kraków, 
Górna,8A,,30-094,Kraków, 
Władysława Łokietka,94A,,31-334,Kraków, 
Profesora Henryka Wereszyckiego,6a,,31-463,Kraków, 
Litawora,19,,31-213,Kraków, 
Stanisława Konarskiego,43B,,30-046,Kraków, 
Władysława Łokietka,94,,31-334,Kraków, 
Aleja 29 Listopada,122,,31-406,Kraków, 
Jana Kaczary,7,,31-421,Kraków, 
Aleja Juliusza Słowackiego,29A,,31-159,Kraków, 
Domki,8a,,31-519,Kraków, 
Racławicka,55,,30-012,Kraków, 
Gabriela Narutowicza,5,,31-221,Kraków, 
Josepha Conrada,51A,,31-357,Kraków, 
Prądnicka,43a,,31-202,Kraków, 
Mazowiecka,25l,,30-019,Kraków, 
Litawora,8,,31-213,Kraków, 
Pawia,17,,31-154,Kraków, 
Niska,19B,,31-306,Kraków, 
Jabłonna,11,,31-231,Kraków, 
Brogi,3,,31-431,Kraków, 
Andrzeja Sokołowskiego,23B,,31-436,Kraków, 
Dukatów,27a,,31-431,Kraków, 
Księdza Kazimierza Siemaszki,29,,31-207,Kraków, 
Jabłonna,34,,31-231,Kraków, 
Juliusza Lea,33a,,30-052,Kraków, 
Księdza Kazimierza Siemaszki,15,,31-201,Kraków, 
Bolesława Chrobrego,11,,31-519,Kraków, 
Proszowicka,4a,,31-228,Kraków, 
Aleja Juliusza Słowackiego,13C,,31-159,Kraków, 
Józefa Mackiewicza,2a,,31-214,Kraków, 
Dobrego Pasterza,19a,,31-416,Kraków, 
Dobra,5a,,31-431,Kraków, 
Stefana Otwinowskiego,1,,31-432,Kraków, 
Wrocławska,43B,,30-011,Kraków, 
Aleja 29 Listopada,40,,31-425,Kraków, 
Dobrego Pasterza,31c,,31-416,Kraków, 
Krowoderskich Zuchów,8a,,31-272,Kraków, 
Orląt Lwowskich,18a,,31-518,Kraków, 
Leopolda Staffa,6,,30-080,Kraków, 
Stefana Jaracza,28,,31-216,Kraków, 
Białoprądnicka,4,,31-221,Kraków, 
Walerego Eliasza Radzikowskiego,77a,,31-315,Kraków, 
Józefa Brodowicza,13a,,31-518,Kraków, 
Zbożowa,2C,,30-002,Kraków, 
Gdańska,37,,31-411,Kraków, 
Litawora,1,,31-213,Kraków, 
Szlak,14,,31-161,Kraków, 
Łobzowska,46b,,30-038,Kraków, 
Pocieszka,11B,,31-408,Kraków, 
Bratysławska,5,,31-201,Kraków, 
Litewska,6,,30-014,Kraków, 
Kąt,12,,31-432,Kraków, 
Prądnicka,50,,31-202,Kraków, 
Litawora,4,,31-213,Kraków, 
Wilcza,13,,31-340,Kraków, 
Juliana Konstantego Ordona,6,,31-524,Kraków, 
Władysława Jaworskiego,10a,,31-519,Kraków, 
Turystyczna,24,,31-213,Kraków, 
Pędzichów,12,,31-152,Kraków, 
Wrocławska,99,,30-017,Kraków, 
Czerwona,3,,31-408,Kraków, 
Prądnicka,48A,,31-202,Kraków, 
Kąt,6,,31-432,Kraków, 
Józefa Narzymskiego,22a,,31-463,Kraków, 
Księdza Kazimierza Siemaszki,13a,,31-201,Kraków, 
Jabłonna,15,,31-231,Kraków, 
Łobzowska,57a,,31-139,Kraków, 
Lekarska,3,,31-203,Kraków, 
Oboźna,3,,30-011,Kraków, 
Zarzecze,38b,,30-134,Kraków, 
Szlak,33A,,31-153,Kraków, 
Na Chałupkach,15,,31-333,Kraków, 
Juliusza Lea,162,,30-133,Kraków, 
Celarowska,14a,,31-408,Kraków, 
Jaśminowa,4B,,31-432,Kraków, 
Józefa Chełmońskiego,11,,31-301,Kraków, 
Żmujdzka,23,,31-426,Kraków, 
Dobrego Pasterza,8A,,31-416,Kraków, 
Imbramowska,26b,,31-212,Kraków, 
Lubelska,16,,30-003,Kraków, 
Juliusza Lea,149a,,30-133,Kraków, 
Żabiniec,20C,,31-215,Kraków, 
Proszowicka,7a,,31-228,Kraków, 
Wilcza,7,,31-340,Kraków, 
Juliana Konstantego Ordona,8,,31-524,Kraków, 
Błękitna,10a,,31-431,Kraków, 
Bursztynowa,16a,,31-213,Kraków, 
Jana Stanisławskiego,4,,31-307,Kraków, 
Jabłonna,10,,31-231,Kraków, 
Prądnicka,59,,31-202,Kraków, 
Bolesława Chrobrego,4a,,31-519,Kraków, 
Zarzecze,15A,,30-134,Kraków, 
Zdrowa,31,,31-216,Kraków, 
Papiernicza,5,,31-221,Kraków, 
Złoty Róg,25A,,30-095,Kraków, 
Generała Józefa Sowińskiego,5,,31-524,Kraków, 
Księdza Biskupa Władysława Bandurskiego,68,,31-515,Kraków, 
Nad Sudołem,18A,,31-228,Kraków, 
Krowoderska,69,,31-158,Kraków, 
Władysława Łokietka,94B,,31-334,Kraków, 
Aleja 29 Listopada,124,,31-406,Kraków, 
Nadbrzeżna,2,,31-463,Kraków, 
Kamienna,6A,,30-001,Kraków, 
Grażyny,1,,31-232,Kraków, 
Gabriela Narutowicza,2B,,31-214,Kraków, 
Władysława Podkowińskiego,4a,,31-321,Kraków, 
Prądnicka,23,,31-202,Kraków, 
Mazowiecka,32B,,30-019,Kraków, 
Litawora,17,,31-213,Kraków, 
Pędzichów,19A,,31-152,Kraków, 
Opolska,8,,31-323,Kraków, 
Jabłonna,14,,31-231,Kraków, 
Dobra,8a,,31-431,Kraków, 
Andrzeja Sokołowskiego,19A,,31-436,Kraków, 
Farmaceutów,7,,31-463,Kraków, 
Księdza Kazimierza Siemaszki,16,,31-201,Kraków, 
Jabłonna,26,,31-231,Kraków, 
Krowoderska,60,,31-158,Kraków, 
Księdza Kazimierza Siemaszki,17d,,31-201,Kraków, 
Domki,14,,31-519,Kraków, 
Turystyczna,27,,31-213,Kraków, 
Turystyczna,2,,31-213,Kraków, 
Józefa Mackiewicza,2,,31-214,Kraków, 
Dobrego Pasterza,62,,31-416,Kraków, 
Dobra,9a,,31-431,Kraków, 
Prądnicka,123,,31-215,Kraków, 
Józefa Wybickiego,44A,,31-302,Kraków, 
Jabłonna,24,,31-231,Kraków, 
Krowoderskich Zuchów,21a,,31-271,Kraków, 
Prądnicka,3,,30-002,Kraków, 
Władysława Jaworskiego,7,,31-519,Kraków, 
Stefana Jaracza,3,,31-216,Kraków, 
Henryka Pachońskiego,4c,,31-223,Kraków, 
Stańczyka,3,,30-126,Kraków, 
Józefa Brodowicza,13b,,31-518,Kraków, 
Zbożowa,2B,,30-002,Kraków, 
Mieszka I,1b,,31-432,Kraków, 
Litawora,5,,31-213,Kraków, 
Juliusza Lea,15,,30-048,Kraków, 
Tadeusza Makowskiego,22,,31-325,Kraków, 
Chlebowa,4,,31-423,Kraków, 
Grażyny,3,,31-232,Kraków, 
Władysława Łokietka,10c,,30-010,Kraków, 
Bratkowa,1,,31-463,Kraków, 
Prądnicka,46,,31-202,Kraków, 
Litawora,12,,31-213,Kraków, 
Wilcza,40,,31-340,Kraków, 
Józefa Brodowicza,9A,,31-518,Kraków, 
Kazimierza Wielkiego,51,,30-074,Kraków, 
Bałtycka,1,,31-232,Kraków, 
Krowoderska,63b,,31-158,Kraków, 
Na Chałupkach,17,,31-333,Kraków, 
Jabłonna,18,,31-231,Kraków, 
Prądnicka,57,,31-202,Kraków, 
Prądnicka,26,,30-002,Kraków, 
Cypriana Kamila Norwida,15,,31-521,Kraków, 
Księdza Kazimierza Siemaszki,17,,31-201,Kraków, 
Jabłonna,12,,31-231,Kraków, 
Zygmunta Wróblewskiego,2,,31-152,Kraków, 
Księdza Kazimierza Siemaszki,13C,,31-201,Kraków, 
Stefana Otwinowskiego,16,,31-432,Kraków, 
Stanisława Konarskiego,37,,30-049,Kraków, 
Bałtycka,28,,31-214,Kraków, 
Chlebowa,1,,31-423,Kraków, 
Żułowska,43a,,31-436,Kraków, 
Józefa Chełmońskiego,11A,,31-301,Kraków, 
Rusznikarska - Deptak,10,,31-261,Kraków, 
Stefana Jaracza,5,,31-216,Kraków, 
Mazowiecka,25n,,30-019,Kraków, 
Jerzego Samuela Bandtkiego,14A,,30-129,Kraków, 
Żmujdzka,28A,,31-217,Kraków, 
Proszowicka,11b,,31-228,Kraków, 
Josepha Conrada,55A,,31-357,Kraków, 
Juliana Konstantego Ordona,4,,31-524,Kraków, 
Celarowska,12A,,31-408,Kraków, 
Litawora,9,,31-213,Kraków, 
Jaśminowa,11a,,31-432,Kraków, 
Prądnicka,53,,31-202,Kraków, 
Cieszyńska,9,,30-015,Kraków, 
Zarzecze,2,,30-134,Kraków, 
Turystyczna,1,,31-213,Kraków, 
Papiernicza,11,,31-221,Kraków, 
Złoty Róg,3b,,30-095,Kraków, 
Generała Józefa Bema,6a,,31-517,Kraków, 
Aleja Pułkownika Władysława Beliny-Prażmowskiego,68A,,31-514,Kraków, 
Opolska,9,,31-275,Kraków, 
Krowoderska,62A,,31-158,Kraków, 
Wiarusa,23,,32-087,Zielonki, 
Stefana Batorego,3,,31-135,Kraków, 
Prądnicka,85,,31-202,Kraków, 
Bieńczycki Plac Targowy,13,,31-863,Kraków, 
Marii Jaremy,5,,31-318,Kraków, 
Czarnowiejska,65,,30-049,Kraków, 
Plac Na Stawach,1,,30-107,Kraków, 
Zwierzyniecka,27,,31-105,Kraków, 
Napoleona Cybulskiego,2,,31-117,Kraków, 
Śliczna,34B,u2,31-444,, 
Stanisława Klimeckiego,1,,30-705,Kraków, 
Przewóz,18,,30-716,Kraków, 
Karola Bunscha,8,,30-392,Kraków, 
Karola Bunscha,8,,30-392,Kraków, 
Fabryczna,13,,31-553,Kraków, 
Fabryczna,13,,31-553,Kraków, 
Raciborska,10,,30-384,Kraków, 
Raciborska,12,,30-384,Kraków, 
Szlak,28,,31-148,Kraków, 
Na Zjeździe,11,,30-527,Kraków, 
al. Żubrowa,15,,30-232,Kraków, 
Jeziorany,1A,,31-761,Kraków, 
Gustawa Morcinka,5,,31-762,Kraków, 
Gustawa Morcinka,3G,,31-762,Kraków, 
Gustawa Morcinka,3F,,31-762,Kraków, 
Gustawa Morcinka,2C,,31-762,Kraków, 
Jeziorany,1B,,31-761,Kraków, 
Gustawa Morcinka,10A,,31-761,Kraków, 
Mistrzejowicka,91,,31-651,Kraków, 
Gustawa Morcinka,3D,,31-762,Kraków, 
Jeziorany,1C,,31-761,Kraków, 
Jeziorany,4A,,31-761,Kraków, 
Gustawa Morcinka,3H,,31-762,Kraków, 
Jeziorany,1D,,31-761,Kraków, 
Gustawa Morcinka,3E,,31-762,Kraków, 
Jeziorany,7B,,31-761,Kraków, 
Mogilska,53,,31-545,Kraków, 
Profesora Zygmunta Chylińskiego,37J,,31-231,Kraków, 
Witkowicka,36C,,31-242,Kraków, 
Powstańców,60B,,31-670,Kraków, 
Na Popielówkę,98H,,32-087,Zielonki, 
Na Popielówkę,77G,,32-087,Zielonki, 
Witkowicka,70F,,31-242,Kraków, 
Łukasza Górnickiego,59,,31-234,Kraków, 
Stelmachów,84A,,31-341,Kraków, 
Kuźnicy Kołłątajowskiej,40,,31-234,Kraków, 
Łukasza Górnickiego,13C,,31-234,Kraków, 
Pękowicka,36,,31-262,Kraków, 
Wawelska,2A,,31-619,Kraków, 
Władysława Łokietka,114A,,31-334,Kraków, 
Belwederczyków,6C,,31-242,Kraków, 
Pękowicka,100C,,31-262,Kraków, 
Powstańców,62a,,31-670,Kraków, 
